__mclCluster	name	PRWP	score	PRWP_single
1136.0	CDC25C	1.0	0.272714418721	0.249938467663
1136.0	LZTS1	1.0	0.122995792115	0.218648386479
1004.0	MMP13	0.751223285416	0.12	0.125424467235
1004.0	MMP14	0.751223285416	0.272714418721	0.226588888836
1364.0	SSTR2	0.691664115311	0.272714418721	0.130723510215
1364.0	SSTR3	0.691664115311	0.272714418721	0.193381201701
1227.0	GHRHR	0.689177108028	0.272714418721	0.189967310697
1227.0	MLNR	0.689177108028	0.0	0.1329720223
1110.0	ADAMTS5	0.665367125141	0.272714418721	0.131830312886
1110.0	TIMP3	0.665367125141	0.272714418721	0.179951975133
1359.0	GSTA1	0.635658849335	0.122724350242	0.148873763191
1359.0	GSTA2	0.635658849335	0.272714418721	0.148987617327
527.0	CAMP	0.584714239094	0.0	0.0537136351726
527.0	KLK14	0.584714239094	0.272714418721	0.168031343677
527.0	KLK5	0.584714239094	0.128173050727	0.122949620606
527.0	SPINK5	0.584714239094	0.12	0.203284212283
987.0	BIRC2	0.532852204105	0.0	0.075215858489
987.0	BIRC3	0.532852204105	0.272714418721	0.174471679555
1143.0	ITGA4	0.519896560862	0.0	0.243043863293
1143.0	LYPLA2	0.519896560862	0.0	0.000572830641127
1251.0	CXCL14	0.503549021017	0.0	0.00556126303558
1251.0	CXCR4	0.503549021017	0.272714418721	0.230395188629
711.0	THBS1	0.491040864451	0.0	0.16846332554
711.0	TNFRSF11B	0.491040864451	0.272714418721	0.106708827215
711.0	VEGFA	0.491040864451	0.169299814715	0.0699707881377
690.0	CREB3L4	0.459451405352	0.0	0.0664860111502
690.0	SCX	0.459451405352	0.0	0.0664860111502
690.0	SOX9	0.459451405352	0.272714418721	0.189967310697
568.0	ACVR2A	0.452706685238	0.272714418721	0.136828576472
568.0	DAXX	0.452706685238	0.0	0.0558773790955
568.0	TCTEX1D4	0.452706685238	0.0	0.0955078495697
568.0	TGFBR3	0.452706685238	0.272714418721	0.136050997832
1005.0	F12	0.434084528699	0.0	0.0979535667329
1005.0	MMP12	0.434084528699	0.272714418721	0.105452737002
719.0	AGER	0.431192964599	0.272714418721	0.102264218409
719.0	GMIP	0.431192964599	0.0	0.00405097895619
719.0	RHOA	0.431192964599	0.272714418721	0.196761834849
989.0	MAGEA4	0.420495521122	0.272714418721	0.111798781079
989.0	ZBTB17	0.420495521122	0.0	0.085239892344
585.0	KCNMA1	0.419505407112	0.272714418721	0.191803606197
585.0	KCNMB2	0.419505407112	0.0	0.0335656308267
585.0	LRRC26	0.419505407112	0.0	0.0335656308267
585.0	TBXA2R	0.419505407112	0.272714418721	0.134214570178
1105.0	CD33	0.419093056029	0.0	0.0846805930302
1105.0	MUC2	0.419093056029	0.272714418721	0.111700903687
721.0	RNF14	0.413397377177	0.0	0.0121113182031
721.0	TAGLN	0.413397377177	0.272714418721	0.125092142734
721.0	TNFAIP3	0.413397377177	0.272714418721	0.153365403786
680.0	F2R	0.409122839759	0.272714418721	0.135857521347
680.0	F2RL1	0.409122839759	0.272714418721	0.134375545191
680.0	PRTN3	0.409122839759	0.0	0.0173313101229
1312.0	CTAG1B	0.399515492931	0.272714418721	0.106318835121
1312.0	HLA-DRB4	0.399515492931	0.0	0.0808888728926
1148.0	ITIH3	0.398598999569	0.0	0.0484239906959
1148.0	SPINT2	0.398598999569	0.272714418721	0.138354260576
354.0	DNM1L	0.396727591014	0.0	0.198503324759
354.0	MAGEA1	0.396727591014	0.272714418721	0.124672269139
354.0	MAGEA3	0.396727591014	0.272714418721	0.124672269139
354.0	PGAM5	0.396727591014	0.0	0.0487428709168
354.0	RRM2	0.396727591014	0.0	0.0333227982805
354.0	SCG3	0.396727591014	0.0	0.0277904692399
1133.0	CEACAM1	0.395087412275	0.272714418721	0.137135383426
1133.0	CLEC4M	0.395087412275	0.0	0.0479973842029
1089.0	ALOX12	0.391489117314	0.272714418721	0.103846788143
1089.0	KRT85	0.391489117314	0.0	0.0795998657695
1179.0	CSTB	0.390602349266	0.0	0.0820469772976
1179.0	CTSH	0.390602349266	0.272714418721	0.100984148765
1370.0	ALOX15B	0.389074335264	0.272714418721	0.103755745081
1370.0	ERAL1	0.389074335264	0.0	0.0785593737078
1380.0	RECK	0.38561524221	0.272714418721	0.133847580295
1380.0	TRIM69	0.38561524221	0.0	0.0468466529618
1007.0	EHBP1	0.3856119994	0.24	0.0871312319916
1007.0	TAF9	0.3856119994	0.0	0.0935614817267
1219.0	ALG10	0.379077282264	0.0	0.0460523857407
1219.0	KCNH2	0.379077282264	0.272714418721	0.131578245432
1344.0	KPNA5	0.37538685903	0.0	0.0456040529885
1344.0	SKP2	0.37538685903	0.272714418721	0.13029729437
1082.0	A2M	0.370716587194	0.272714418721	0.163319838627
1082.0	SPACA3	0.370716587194	0.0	0.0103930807445
1012.0	PDP2	0.368433151119	0.0	0.00195867178526
1012.0	PRKCD	0.368433151119	0.272714418721	0.170684259459
576.0	CCL13	0.356164852738	0.0	0.0210789159878
576.0	CXCL6	0.356164852738	0.0	0.00795913395475
576.0	MMP1	0.356164852738	0.272714418721	0.238774015743
576.0	TIMP4	0.356164852738	0.122995792115	0.0659762701159
1330.0	IL32	0.355582502912	0.0	0.0315229460132
1330.0	ITGAV	0.355582502912	0.272714418721	0.135098340415
1276.0	WIF1	0.351609312816	0.272714418721	0.133588792456
1276.0	WNT11	0.351609312816	0.0	0.0311707093234
1009.0	IGF1R	0.351476460401	0.272714418721	0.158845062361
1009.0	KL	0.351476460401	0.0	0.0058521865234
1142.0	RCVRN	0.350897833586	0.0	0.00165133820557
1142.0	TOP1	0.350897833586	0.272714418721	0.16277477376
895.0	FAF2	0.348424037957	0.12	0.140442332106
895.0	GPD2	0.348424037957	0.272714418721	0.0993395406647
895.0	LPCAT1	0.348424037957	0.0	0.00511851301031
340.0	AR	0.346340628293	0.28	0.252022873484
340.0	HHAT	0.346340628293	0.0	0.00767026137881
340.0	KMT2A	0.346340628293	0.0	0.00767026137881
340.0	MAK	0.346340628293	0.272714418721	0.104552061278
340.0	PKLR	0.346340628293	0.0	0.00767026137881
340.0	TSPY1	0.346340628293	0.272714418721	0.107286277522
1071.0	FBLN2	0.340181297997	0.0	0.00728073363055
1071.0	ITGB3	0.340181297997	0.136346101455	0.152123750636
1032.0	SMAD4	0.337640388409	0.272714418721	0.147545250704
1032.0	ZMIZ1	0.337640388409	0.0	0.0106685967318
641.0	EFEMP2	0.336576646278	0.0	0.0295435140553
641.0	ELN	0.336576646278	0.0	0.0224747902564
641.0	FBLN5	0.336576646278	0.12	0.151391526757
641.0	SOD3	0.336576646278	0.272714418721	0.112020952646
1139.0	GSTO1	0.336059227176	0.12	0.0915813451283
1139.0	GSTT1	0.336059227176	0.140365528884	0.0658915909394
1207.0	IGFBP5	0.33504415822	0.272714418721	0.127295098431
1207.0	PAPPA2	0.33504415822	0.0	0.0297021896679
1140.0	BMI1	0.328592331465	0.272714418721	0.149426290241
1140.0	FOXS1	0.328592331465	0.0	0.00454775665495
650.0	AKAP5	0.326885337233	0.0	0.0442924745363
650.0	GABRB3	0.326885337233	0.0	0.0161921527407
650.0	RLN1	0.326885337233	0.272714418721	0.135506919696
650.0	RXFP1	0.326885337233	0.0	0.110356796706
139.0	ADCYAP1	0.325811813697	0.272714418721	0.117722626068
139.0	AVPR1A	0.325811813697	0.0	0.018240850857
139.0	DPP4	0.325811813697	0.272714418721	0.255376831938
139.0	FAP	0.325811813697	0.0	0.138115544334
139.0	GCG	0.325811813697	0.0	0.0244912260759
139.0	GHRH	0.325811813697	0.272714418721	0.117722626068
139.0	GIP	0.325811813697	0.0	0.0208408261689
139.0	NPPB	0.325811813697	0.0	0.0236996522366
139.0	PYY	0.325811813697	0.0	0.0233164933602
139.0	TAC1	0.325811813697	0.0	0.0219894780149
139.0	VIP	0.325811813697	0.125448700485	0.0781750754011
652.0	ASXL1	0.323665109981	0.0	0.0538010566131
652.0	EBF2	0.323665109981	0.12	0.0542054906668
652.0	RARB	0.323665109981	0.272714418721	0.112641816021
652.0	ZNF423	0.323665109981	0.0	0.082682068063
594.0	GSPT1	0.319341180287	0.0	0.0554727018987
