__mclCluster	name	PRWP	score	PRWP_single
55.0	APC	1.0	0.125448700485	0.473943510593
55.0	LEF1	1.0	0.272714418721	0.54013957672
46.0	NF1	0.684931390092	0.0	0.28599598726
46.0	PML	0.684931390092	0.272714418721	0.408581351401
51.0	PBX1	0.684931390092	0.272714418721	0.408581351401
51.0	TLX1	0.684931390092	0.0	0.28599598726
59.0	CNBP	0.684931390092	0.0	0.28599598726
59.0	NPM1	0.684931390092	0.272714418721	0.408581351401
65.0	FOXO1	0.684931390092	0.272714418721	0.408581351401
65.0	HOXA11	0.684931390092	0.0	0.28599598726
41.0	JAK1	0.630228110406	0.272714418721	0.441628596018
41.0	PDGFRA	0.630228110406	0.0	0.0771332001992
41.0	STAT5B	0.630228110406	0.272714418721	0.43989370565
16.0	BCL10	0.541400081121	0.0	0.0603864929534
16.0	BIRC3	0.541400081121	0.272714418721	0.69013135624
16.0	DAXX	0.541400081121	0.0	0.0603864929534
16.0	NCOR2	0.541400081121	0.272714418721	0.268759694552
16.0	TNFAIP3	0.541400081121	0.272714418721	0.292897627638
24.0	AMER1	0.496865256087	0.0	0.0197561280739
24.0	CTNNB1	0.496865256087	0.202171534977	0.508014734496
24.0	NOTCH1	0.496865256087	0.272714418721	0.409690033548
24.0	WWTR1	0.496865256087	0.0	0.070264409625
66.0	JAK3	0.493013836344	0.0	0.0686800823739
66.0	PIK3R1	0.493013836344	0.272714418721	0.431276910874
45.0	EZH2	0.461763713644	0.145604919671	0.26861988808
45.0	STAT3	0.461763713644	0.138246194559	0.199646884261
42.0	GNAQ	0.43919918269	0.0	0.081487839682
42.0	NFE2L2	0.43919918269	0.12	0.127402988203
42.0	RARA	0.43919918269	0.272714418721	0.459185866806
63.0	SET	0.394362417192	0.272714418721	0.325746739982
63.0	TFE3	0.394362417192	0.0	0.0741695175644
31.0	FZR1	0.37768391384	0.0	0.0634062028683
31.0	PAX8	0.37768391384	0.0	0.0533983066585
31.0	RB1	0.37768391384	0.272714418721	0.457699794537
39.0	GATA1	0.369564923161	0.0	0.280572054577
39.0	HEY1	0.369564923161	0.272714418721	0.241106614469
39.0	ZNF521	0.369564923161	0.0	0.0404756383167
5.0	BRCA1	0.364349388504	0.12135720936	0.139861199843
5.0	CCND3	0.364349388504	0.272714418721	0.302194982263
5.0	CDKN1B	0.364349388504	0.123267233987	0.166080945752
5.0	CREB1	0.364349388504	0.272714418721	0.600248916123
5.0	CRTC3	0.364349388504	0.0	0.0466861153564
5.0	FANCD2	0.364349388504	0.0	0.0466861153564
5.0	HOXD13	0.364349388504	0.0	0.0938217806642
5.0	IL2	0.364349388504	0.122995792115	0.226709193116
5.0	LYL1	0.364349388504	0.0	0.269345895654
5.0	MAF	0.364349388504	0.0	0.0466861153564
5.0	MKL1	0.364349388504	0.0	0.0938217806642
53.0	CFH	0.364186386579	0.0	0.0698704529699
53.0	FOXO3	0.364186386579	0.272714418721	0.29944480229
22.0	BRD3	0.332055461476	0.0	0.0283401177324
22.0	BRD4	0.332055461476	0.12	0.404858840766
22.0	MED12	0.332055461476	0.120271441872	0.120236048726
22.0	PGAM2	0.332055461476	0.12	0.120028647841
34.0	AKT2	0.3080254319	0.272714418721	0.3091617108
34.0	FOXO4	0.3080254319	0.0	0.072137732818
34.0	MYO5A	0.3080254319	0.0	0.0872456278106
30.0	CEBPA	0.307686873376	0.0	0.190715436875
30.0	CSF3R	0.307686873376	0.0	0.0190715435238
30.0	SMAD4	0.307686873376	0.272714418721	0.25824310132
37.0	FLT3	0.305674499782	0.0	0.0594480888238
37.0	IKBKB	0.305674499782	0.272714418721	0.384714087815
37.0	PTPN11	0.305674499782	0.0	0.0208068340382
7.0	ATM	0.293390399138	0.128087174336	0.445440719546
7.0	BLM	0.293390399138	0.0	0.120482223648
7.0	CDKN2C	0.293390399138	0.0	0.0239852690373
7.0	MSH2	0.293390399138	0.272714418721	0.330844383544
7.0	MSH6	0.293390399138	0.0	0.0816064786532
7.0	NBN	0.293390399138	0.12	0.216153539537
7.0	PMS2	0.293390399138	0.0	0.0760197180035
7.0	RMI2	0.293390399138	0.0	0.0140562600499
7.0	WRN	0.293390399138	0.0	0.0302614958375
4.0	BCL3	0.28212311993	0.0	0.0614831210074
4.0	CASP8	0.28212311993	0.0	0.0732722595785
4.0	EP300	0.28212311993	0.272714418721	0.936367527319
4.0	MN1	0.28212311993	0.0	0.0252099012724
4.0	MUC1	0.28212311993	0.272714418721	0.233583102871
4.0	OLIG2	0.28212311993	0.0	0.0252099012724
4.0	PAX5	0.28212311993	0.0	0.0329521267186
4.0	RECQL4	0.28212311993	0.0	0.0252099012724
4.0	REL	0.28212311993	0.0	0.0402761453398
4.0	TBL1XR1	0.28212311993	0.0	0.130146506572
4.0	TCL1A	0.28212311993	0.0	0.0745728753749
4.0	XPA	0.28212311993	0.0	0.0582943381658
1.0	ALK	0.268473210608	0.0	0.177944172094
1.0	BMPR1A	0.268473210608	0.0	0.024137933086
1.0	ERBB3	0.268473210608	0.133621751212	0.164995277168
1.0	ERBB4	0.268473210608	0.272714418721	0.232511134684
1.0	ETV4	0.268473210608	0.125720142357	0.138420396075
1.0	FGFR1	0.268473210608	0.0	0.0438940611599
1.0	FLT4	0.268473210608	0.0	0.024137933086
1.0	HSP90AB1	0.268473210608	0.0	1.0
1.0	ITK	0.268473210608	0.0	0.0710853076656
1.0	JAK2	0.268473210608	0.12	0.198827509683
1.0	MDM4	0.268473210608	0.123724241339	0.118672048312
1.0	MPL	0.268473210608	0.0	0.0278358513894
1.0	MYH9	0.268473210608	0.0	0.0591754772165
1.0	NRAS	0.268473210608	0.0	0.117237027327
1.0	NTRK1	0.268473210608	0.0	0.0465355065198
1.0	NTRK3	0.268473210608	0.0	0.024137933086
1.0	PIK3CA	0.268473210608	0.121900093105	0.276863058272
1.0	PPARG	0.268473210608	0.272714418721	0.232511134684
1.0	PRDM1	0.268473210608	0.0	0.024137933086
1.0	PTK6	0.268473210608	0.0	0.0313168632862
1.0	PTPRB	0.268473210608	0.0	0.126224773438
1.0	PTPRC	0.268473210608	0.0	0.113529053175
1.0	PTPRK	0.268473210608	0.12	0.159553305671
1.0	SOCS1	0.268473210608	0.0	0.137082283777
1.0	SRSF2	0.268473210608	0.0	0.0516167021179
1.0	STK11	0.268473210608	0.0	0.121032214914
1.0	TPM3	0.268473210608	0.0	0.0395306531242
1.0	TPM4	0.268473210608	0.0	0.0286124477465
54.0	CIITA	0.26116362545	0.0	0.232317232381
54.0	IRF4	0.26116362545	0.0	0.0325243832083
3.0	ATIC	0.260537602081	0.0	0.108948544037
3.0	ATP2B3	0.260537602081	0.0	0.0181770139959
3.0	BRAF	0.260537602081	0.272714418721	0.33632657801
3.0	EZR	0.260537602081	0.125448700485	0.217598314817
3.0	MAP3K1	0.260537602081	0.272714418721	0.392819425259
3.0	MLF1	0.260537602081	0.0	0.0181770139959
3.0	MSN	0.260537602081	0.0	0.137213178885
3.0	NCOR1	0.260537602081	0.0	0.0240755159273
3.0	PAFAH1B2	0.260537602081	0.0	0.0373868655644
3.0	TCF12	0.260537602081	0.0	0.00842642892342
3.0	TRIP11	0.260537602081	0.0	0.0181770139959
3.0	USP8	0.260537602081	0.0	0.0364778990422
3.0	YWHAE	0.260537602081	0.0	0.363540250762
29.0	CARD11	0.260510731592	0.0	0.0330224408376
29.0	CCND1	0.260510731592	0.216531666935	0.330224408782
29.0	NFKB2	0.260510731592	0.0	0.0330224408376
8.0	CBL	0.253149342498	0.0	0.189776077143
8.0	CBLB	0.253149342498	0.0	0.0322090333644
8.0	ERBB2	0.253149342498	0.0	0.104577155417
8.0	FNBP1	0.253149342498	0.0	0.0120766592208
8.0	HRAS	0.253149342498	0.0	0.0219529515856
8.0	LCK	0.253149342498	0.0	0.150321817136
8.0	PDGFRB	0.253149342498	0.272714418721	0.45565361458
8.0	WAS	0.253149342498	0.0	0.0602905587211
6.0	ATF1	0.248540542045	0.0	0.0369465810929
6.0	CD74	0.248540542045	0.272714418721	0.2778441659
6.0	CXCR4	0.248540542045	0.272714418721	0.527808318322
6.0	GNA11	0.248540542045	0.0	0.0525305785347
6.0	KDR	0.248540542045	0.0	0.089051411513
6.0	KTN1	0.248540542045	0.0	0.0469923579564
6.0	LASP1	0.248540542045	0.0	0.0489358711786
6.0	LPP	0.248540542045	0.0	0.0171275553072
6.0	SDC4	0.248540542045	0.0	0.0369465810929
62.0	DICER1	0.240697802086	0.0	0.0176145648861
62.0	XPO1	0.240697802086	0.0	0.226473005362
11.0	GOPC	0.240395108289	0.0	0.0703437344115
11.0	HOXA9	0.240395108289	0.0	0.0396953393675
11.0	JUN	0.240395108289	0.272714418721	0.616315745348
11.0	MAFB	0.240395108289	0.0	0.0253777050651
11.0	MAP2K4	0.240395108289	0.0	0.0253777050651
11.0	MECOM	0.240395108289	0.0	0.0253777050651
11.0	SS18	0.240395108289	0.0	0.0507442132387
12.0	ABI1	0.233026144385	0.0	0.0861066567304
12.0	ABL2	0.233026144385	0.0	0.0753932977575
12.0	FANCA	0.233026144385	0.0	0.0578662828757
12.0	FAS	0.233026144385	0.272714418721	0.236050100329
12.0	FCGR2B	0.233026144385	0.0	0.0276768987306
12.0	PLCG1	0.233026144385	0.0	0.316307416576
12.0	SH2B3	0.233026144385	0.0	0.0276768987306
36.0	EPS15	0.229714495551	0.0	0.0581982202716
36.0	MDM2	0.229714495551	0.128001297944	0.197132358227
36.0	WHSC1	0.229714495551	0.0	0.0940937987754
15.0	AR	0.221358647682	0.28	0.365378676562
15.0	ASXL1	0.221358647682	0.0	0.055609410259
15.0	GATA3	0.221358647682	0.0	0.0365378667352
15.0	KMT2A	0.221358647682	0.0	0.0365378667352
15.0	KMT2D	0.221358647682	0.0	0.0671263318194
19.0	CDK12	0.220670793038	0.0	0.0235381195916
19.0	NCOA1	0.220670793038	0.120271441872	0.145071482974
19.0	NCOA2	0.220670793038	0.122724350242	0.211695842626
19.0	TRIM24	0.220670793038	0.0	0.067251592976
61.0	MLH1	0.218187959759	0.125448700485	0.179400584596
61.0	NONO	0.218187959759	0.0	0.0418601352512
18.0	BCL9	0.200974738488	0.0	0.0162846466748
18.0	CDC73	0.200974738488	0.0	0.162846485164
18.0	DNMT3A	0.200974738488	0.272714418721	0.278056154932
18.0	FIP1L1	0.200974738488	0.0	0.0162846466748
